5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,5,5,15,15,11,10,10,10,10,10,10,10,10,8,8,10,10,10,10,10,10,10,10,8,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,5,5,15,15,10,10,10,10,10,10,10,10,10,8,8,10,10,10,10,10,10,10,10,8,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,7,5,5,5,5,5,5,5,2,2,2,2,5,5,5,5,5,5,5,5,5,5,7,7,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,7,5,5,7,7,2,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,7,7,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,5,5
5,7,5,7,7,5,2,2,5,5,5,5,5,5,5,5,3,3,3,2,2,2,2,5,5,5,7,3,3,2,2,2,5,5,2,5,5,2,7,7,7,5,5,5,2,2,3,5,5,5
5,7,5,7,5,5,5,2,2,2,2,5,5,5,5,2,2,5,3,3,3,5,2,2,2,2,7,5,3,5,7,7,2,7,7,2,7,7,7,5,5,5,5,5,5,5,5,5,5,5
7,7,7,7,5,5,5,3,5,2,2,5,5,7,7,2,5,5,5,5,5,3,5,5,5,5,7,5,5,2,7,7,7,3,3,5,7,7,3,3,3,6,2,2,5,5,3,5,5,5
7,5,7,6,3,3,5,3,3,3,7,7,7,3,6,6,6,6,6,2,7,3,5,7,5,5,7,5,6,6,6,6,6,7,5,5,5,7,5,6,3,3,5,2,2,3,3,2,5,5
5,5,7,5,2,5,5,7,5,5,7,7,5,3,5,5,5,5,5,5,5,3,7,7,7,6,7,6,6,5,5,5,5,3,5,5,5,7,7,5,5,6,6,6,2,3,6,5,5,5
5,5,5,5,2,5,5,7,5,6,7,7,7,3,3,6,2,2,2,2,2,2,2,7,5,7,3,5,5,5,5,5,5,3,2,7,2,5,7,5,5,5,5,6,3,3,5,5,5,5
5,5,7,7,7,2,5,7,6,6,7,5,5,7,3,3,2,6,6,6,6,6,5,7,6,3,3,3,5,5,5,5,7,3,2,7,7,5,7,3,3,7,7,5,3,5,5,5,5,2
5,5,7,5,7,7,7,7,2,5,3,5,5,5,5,6,6,7,6,6,6,5,5,7,5,3,7,3,3,3,3,3,7,3,3,7,3,3,3,3,6,7,2,2,3,5,5,6,5,2
5,5,5,5,3,3,5,6,6,6,3,2,2,2,2,2,2,7,7,6,5,5,5,5,3,7,6,5,5,5,5,7,5,5,3,3,3,2,2,2,7,7,5,5,6,5,5,6,5,2
5,5,5,5,5,5,5,5,6,6,3,5,5,5,5,5,5,5,5,5,5,6,6,5,3,5,6,2,2,6,6,7,7,5,3,3,6,2,5,5,5,5,5,5,6,6,6,6,5,2
5,5,5,5,3,5,5,5,5,5,3,5,6,6,6,6,6,6,6,6,5,5,6,6,6,6,5,5,2,2,2,2,7,7,6,3,2,2,5,5,5,5,5,3,2,5,5,5,5,5
5,5,5,5,6,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,5,5,5,5,3,2,2,5,5,5,5
5,5,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,5,3,5,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,3,3,5,3,5,5
5,5,5,5,5,8,8,8,8,8,8,8,8,8,8,8,8,5,5,5,5,5,5,5,8,8,8,8,8,8,8,8,8,8,8,5,5,5,5,5,5,3,3,3,3,3,5,3,5,5
5,5,5,5,5,8,8,8,8,8,8,8,8,8,8,8,8,5,5,5,5,5,5,5,8,8,8,8,8,8,8,8,8,8,8,5,5,5,5,5,5,5,5,3,3,3,5,3,5,5
5,5,8,8,8,8,8,8,5,5,5,5,5,5,5,8,8,5,5,5,5,5,5,5,8,8,5,5,5,5,5,5,5,8,8,5,5,5,5,5,5,5,3,3,5,5,5,3,5,5
5,5,8,8,8,8,5,5,5,5,5,5,5,5,5,8,8,5,5,5,5,5,5,5,8,8,5,5,5,5,5,5,5,8,8,5,5,5,5,5,3,5,3,3,5,5,5,3,5,5
